city|location|price|bedrooms|baths|size
Rawalpindi|Gulshan Abad Sector 1, Gulshan Abad|49500000|6|6|4500
Rawalpindi|Gulshan Abad Sector 2, Gulshan Abad|28500000|6|6|2250
Rawalpindi|Bahria Town Phase 2, Bahria Town Rawalpindi|115000000|7|6|4500
Rawalpindi|Bahria Greens - Overseas Enclave, Bahria Town Phase 8|37000000|5|6|2700
Rawalpindi|Chakbeli Road, Rawalpindi|15000000|5|5|18000
Rawalpindi|Media Town, Rawalpindi|37000000|2|4|2790
Rawalpindi|Bahria Town Phase 2, Bahria Town Rawalpindi|42500000|5|6|2250
Rawalpindi|Empire Heights 2, Bahria Town Phase 6|8500000|2|2|900
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|39000000|5|6|2250
Rawalpindi|Bahria Town Phase 8 - Abu Bakar Block, Bahria Town Phase 8 - Safari Valley|28000000|0|0|1575
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|28000000|5|6|1575
Rawalpindi|Bahria Town Phase 8 - Abu Bakar Block, Bahria Town Phase 8 - Safari Valley|27000000|5|6|1575
Rawalpindi|Defence Road, Rawalpindi|10500000|3|3|900
Rawalpindi|Airport Housing Society - Sector 4, Airport Housing Society|13500000|4|6|1125
Rawalpindi|Media Town, Rawalpindi|45000000|6|6|2250
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|49500000|5|6|2250
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|85000000|7|6|4500
Rawalpindi|Media Town - Block A, Media Town|29000000|4|5|1260
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|34000000|5|6|2452
Rawalpindi|Bahria Town Phase 4, Bahria Town Rawalpindi|127500000|5|6|4500
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|42500000|5|6|2250
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|125000000|5|6|4500
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|42000000|5|6|2250
Rawalpindi|Bahria Town Phase 5, Bahria Town Rawalpindi|42500000|7|6|2475
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|85000000|7|6|4500
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|122500000|5|5|4500
Rawalpindi|Bahria Greens - Overseas Enclave, Bahria Town Phase 8|47000000|5|6|2250
Rawalpindi|Bahria Town Phase 2, Bahria Town Rawalpindi|122500000|0|0|4500
Rawalpindi|Bahria Town Phase 7, Bahria Town Rawalpindi|77500000|6|6|4500
Rawalpindi|Bahria Town Phase 2, Bahria Town Rawalpindi|110000000|6|6|4500
Rawalpindi|New Lalazar, Rawalpindi|20500000|4|4|1125
Rawalpindi|Moiz Villas, Rawalpindi|21000000|4|4|1125
Rawalpindi|Bahria Town Phase 4, Bahria Town Rawalpindi|77500000|7|0|4500
Rawalpindi|Adiala Road, Rawalpindi|18000000|4|4|1800
Rawalpindi|Snober City, Adiala Road|14300000|4|6|1125
Rawalpindi|Media Town, Rawalpindi|48000000|6|6|2700
Rawalpindi|Bahria Town Phase 7, Bahria Town Rawalpindi|39000000|5|6|2250
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|39500000|5|6|2700
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|89000000|5|6|4500
Rawalpindi|Bahria Town Phase 8 - Rafi Block, Bahria Town Phase 8|22500000|3|4|1125
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|74000000|5|6|3150
Rawalpindi|Bahria Town Phase 1, Bahria Town Rawalpindi|115000000|7|6|4500
Rawalpindi|Bahria Greens - Overseas Enclave, Bahria Town Phase 8|95000000|5|6|4500
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|53500000|5|5|2250
Rawalpindi|Bahria Town Phase 4, Bahria Town Rawalpindi|57000000|5|5|2250
Rawalpindi|Bahria Town Phase 4, Bahria Town Rawalpindi|59500000|5|5|2250
Rawalpindi|Bahria Town Phase 2, Bahria Town Rawalpindi|110000000|6|6|4500
Rawalpindi|Bahria Town Phase 7, Bahria Town Rawalpindi|80000000|5|5|4500
Rawalpindi|Bahria Town Phase 7, Bahria Town Rawalpindi|37000000|4|5|2250
Rawalpindi|Bahria Town Phase 7, Bahria Town Rawalpindi|46000000|5|5|2250
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|37000000|5|5|2250
Rawalpindi|Bahria Town Phase 4, Bahria Town Rawalpindi|43500000|5|5|2250
Rawalpindi|Bahria Town Phase 7, Bahria Town Rawalpindi|49500000|5|5|2250
Rawalpindi|Bahria Intellectual Village, Bahria Town Rawalpindi|185000000|6|6|5850
Rawalpindi|Bahria Town Phase 4, Bahria Town Rawalpindi|41500000|6|6|2250
Rawalpindi|Bahria Town Phase 7, Bahria Town Rawalpindi|11000000|2|2|855
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|44500000|5|6|2250
Rawalpindi|Bahria Town Phase 1, Bahria Town Rawalpindi|17500000|1|2|1012
Rawalpindi|Gulshan Abad, Rawalpindi|9000000|2|2|1125
Rawalpindi|Bahria Greens - Overseas Enclave, Bahria Town Phase 8|43000000|5|6|3375
Rawalpindi|Bahria Town Phase 8 - Ali Block, Bahria Town Phase 8 - Safari Valley|19500000|3|4|1125
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|35000000|5|6|2250
Rawalpindi|Bahria Town Phase 8 - Abu Bakar Block, Bahria Town Phase 8 - Safari Valley|29500000|5|6|1575
Rawalpindi|Bahria Town Phase 8 - Usman Block, Bahria Town Phase 8 - Safari Valley|33000000|5|6|1575
Rawalpindi|Bahria Town - Civic Centre, Bahria Town Phase 4|9500000|2|2|945
Rawalpindi|Gulraiz Housing Scheme, Rawalpindi|23000000|4|4|1575
Rawalpindi|Bahria Town - Civic Centre, Bahria Town Phase 4|7500000|1|1|742
Rawalpindi|Bahria Town - Civic Centre, Bahria Town Phase 4|11500000|2|2|990
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|107500000|5|6|4500
Rawalpindi|Bahria Town Phase 4, Bahria Town Rawalpindi|46000000|5|6|2250
Rawalpindi|Bahria Town Phase 4, Bahria Town Rawalpindi|40000000|5|6|2250
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|57500000|5|6|2250
Rawalpindi|Bahria Town Phase 8 - Block L, Bahria Town Phase 8|28000000|5|6|1575
Rawalpindi|Bahria Town Phase 8 - Sector F-1, Bahria Town Phase 8|43000000|5|6|2250
Rawalpindi|Bahria Town Phase 4, Bahria Town Rawalpindi|90000000|5|6|4500
Rawalpindi|Bahria Town - Civic Centre, Bahria Town Phase 4|6700000|1|1|495
Rawalpindi|Bahria Town - Civic Centre, Bahria Town Phase 4|8600000|1|1|810
Rawalpindi|Bahria Town Phase 4, Bahria Town Rawalpindi|74000000|5|6|3150
Rawalpindi|Bahria Town Phase 4, Bahria Town Rawalpindi|115000000|5|6|4500
Rawalpindi|Bahria Town Phase 2, Bahria Town Rawalpindi|120000000|5|5|4500
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|35000000|5|7|2250
Rawalpindi|Adiala Road, Rawalpindi|7000000|2|3|900
Rawalpindi|Adiala Road, Rawalpindi|4000000|2|2|675
Rawalpindi|Adiala Road, Rawalpindi|5500000|2|2|900
Rawalpindi|Adiala Road, Rawalpindi|8000000|2|3|1125
Rawalpindi|Bahria Town - Civic Centre, Bahria Town Phase 4|5500000|1|1|450
Rawalpindi|Bahria Town - Civic Centre, Bahria Town Phase 4|7700000|2|2|900
Rawalpindi|Bahria Town - Civic Centre, Bahria Town Phase 4|5500000|1|1|518
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|37000000|5|6|2250
Rawalpindi|Bahria Town Phase 7, Bahria Town Rawalpindi|45000000|5|6|2452
Rawalpindi|Bahria Town Phase 7, Bahria Town Rawalpindi|47000000|5|6|2452
Rawalpindi|Bahria Town Phase 4, Bahria Town Rawalpindi|48000000|5|6|2250
Rawalpindi|Bahria Town Phase 4, Bahria Town Rawalpindi|110000000|5|6|4500
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|122500000|6|6|5400
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|74000000|5|6|3150
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|107500000|5|6|4500
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|99500000|7|6|4500
Rawalpindi|Bahria Town Phase 6, Bahria Town Rawalpindi|41000000|5|6|2250
Rawalpindi|Bahria Town Phase 8 - Safari Valley, Bahria Town Phase 8|27000000|5|6|1575
Rawalpindi|Bahria Town Phase 8 - Block H, Bahria Town Phase 8|45000000|5|6|2250
Rawalpindi|Bahria Town Phase 8 - Block A1, Bahria Town Phase 8|90000000|5|6|4500
Rawalpindi|Bahria Greens - Overseas Enclave, Bahria Town Phase 8|125000000|5|6|5400
Rawalpindi|Bahria Town Phase 8 - Usman D Block, Bahria Town Phase 8 - Safari Valley|73500000|6|6|4950
Rawalpindi|Bahria Town Phase 8 - Sector F-1, Bahria Town Phase 8|48000000|5|6|2250
Rawalpindi|Bahria Greens - Overseas Enclave, Bahria Town Phase 8|52500000|5|6|2250
Rawalpindi|Adiala Road, Rawalpindi|7500000|2|2|1125
Rawalpindi|Gulshan Abad, Rawalpindi|32500000|7|6|2250
Rawalpindi|Bahria Town Phase 8 - Block N, Bahria Town Phase 8|25000000|3|4|1238
Rawalpindi|Bahria Town Phase 8 - Abu Bakar Block, Bahria Town Phase 8 - Safari Valley|24000000|5|5|1575
Rawalpindi|Bahria Town Phase 8 - Block M, Bahria Town Phase 8|21000000|3|4|1125
Rawalpindi|Walayat Colony, Rawalpindi|35000000|6|6|2250
Rawalpindi|Chaklala Scheme 3, Chaklala Scheme|75000000|8|6|4500
Rawalpindi|Bahria Business District, Bahria Town Phase 8|6785000|1|1|360
Rawalpindi|Gulraiz Housing Society Phase 6, Gulraiz Housing Scheme|60000000|6|6|4500
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|99000000|5|6|4500
Rawalpindi|Bahria Town Phase 8 - Rafi Block, Bahria Town Phase 8|23000000|3|3|0
Rawalpindi|Bahria Town Phase 8 - Umer Block, Bahria Town Phase 8 - Safari Valley|28500000|5|6|0
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|19500000|3|5|1125
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|87500000|5|6|4500
Rawalpindi|Bahria Town Phase 8 - Sector E-1, Bahria Town Phase 8|45000000|5|6|2250
Rawalpindi|Bahria Greens - Overseas Enclave - Sector 3, Bahria Greens - Overseas Enclave|72500000|5|6|3825
Rawalpindi|Bahria Greens - Overseas Enclave, Bahria Town Phase 8|52000000|5|6|2250
Rawalpindi|Bahria Greens - Overseas Enclave, Bahria Town Phase 8|51500000|5|6|2250
Rawalpindi|Bahria Town Phase 7, Bahria Town Rawalpindi|45000000|5|6|2250
Rawalpindi|Bahria Greens - Overseas Enclave - Sector 6, Bahria Greens - Overseas Enclave|61000000|5|6|2250
Rawalpindi|Bahria Town Phase 8 - Ali Block, Bahria Town Phase 8 - Safari Valley|20000000|4|5|1125
Rawalpindi|Bahria Town Phase 8 - Abu Bakar Block, Bahria Town Phase 8 - Safari Valley|32500000|5|6|1575
Rawalpindi|Bahria Town Phase 8 - Umer Block, Bahria Town Phase 8 - Safari Valley|33000000|4|5|1575
Rawalpindi|Bahria Town - Civic Centre, Bahria Town Phase 4|9000000|1|1|742
Rawalpindi|Bahria Heights 1, Bahria Town Rawalpindi|15000000|1|2|810
Rawalpindi|Bahria Town Phase 8 - Rafi Block, Bahria Town Phase 8|21000000|3|4|1125
Rawalpindi|Bahria Town Phase 8 - Ali Block, Bahria Town Phase 8 - Safari Valley|19000000|4|4|1125
Rawalpindi|Bahria Town Phase 8 - Rafi Block, Bahria Town Phase 8|23200000|5|5|1575
Rawalpindi|Gulshan Abad, Rawalpindi|17000000|3|3|2250
Rawalpindi|Bahria Town Phase 8 - Umer Block, Bahria Town Phase 8 - Safari Valley|32000000|6|6|1575
Rawalpindi|Bahria Town Phase 8 - Safari Valley, Bahria Town Phase 8|28000000|5|6|1575
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|43000000|5|7|2250
Rawalpindi|Bahria Town Phase 8 - Ali Block, Bahria Town Phase 8 - Safari Valley|19500000|3|4|1125
Rawalpindi|Bahria Town Phase 8 - Sector F-1, Bahria Town Phase 8|38000000|5|6|2250
Rawalpindi|Bahria Town Phase 8 - Usman Block, Bahria Town Phase 8 - Safari Valley|29000000|5|6|1575
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|28000000|5|6|1575
Rawalpindi|Bahria Paradise, Bahria Town Rawalpindi|10100000|1|1|675
Rawalpindi|Defence Road, Rawalpindi|6800000|2|3|900
Rawalpindi|Bahria Town Phase 7, Bahria Town Rawalpindi|34000000|3|4|3105
Rawalpindi|Bahria Town Rawalpindi, Rawalpindi|8600000|1|1|742
Rawalpindi|Bahria Town Phase 4, Bahria Town Rawalpindi|51000000|5|6|2250
Rawalpindi|Bahria Town Phase 7, Bahria Town Rawalpindi|42500000|5|6|2250
Rawalpindi|Bahria Town Phase 8 - Sector F-1, Bahria Town Phase 8|44000000|5|6|2250
Rawalpindi|Bahria Town Phase 8 - Block H, Bahria Town Phase 8|61000000|6|6|3600
Rawalpindi|Bahria Town Phase 8 - Block M, Bahria Town Phase 8|23500000|4|4|1125
Rawalpindi|Bahria Town Phase 6, Bahria Town Rawalpindi|62000000|7|6|2925
Rawalpindi|Bahria Town Phase 1, Bahria Town Rawalpindi|127000000|5|6|4500
Rawalpindi|Bahria Town Phase 2, Bahria Town Rawalpindi|125000000|5|6|4500
Rawalpindi|Bahria Town - Safari Villas, Bahria Town Rawalpindi|45000000|4|5|2700
Rawalpindi|Bahria Town Phase 4, Bahria Town Rawalpindi|34500000|4|5|2250
Rawalpindi|Bahria Square Commercial, Bahria Town Phase 7|15000000|2|2|1598
Rawalpindi|Bahria Town Phase 8 - Sector F-1, Bahria Town Phase 8|38500000|5|6|2250
Rawalpindi|Bahria Town Phase 8 - Safari Homes, Bahria Town Phase 8|11200000|2|2|1125
Rawalpindi|Bahria Paradise, Bahria Town Rawalpindi|13000000|1|1|720
Rawalpindi|Bahria Town Phase 7, Bahria Town Rawalpindi|9000000|1|1|360
Rawalpindi|Adiala Road, Rawalpindi|5800000|1|2|900
Rawalpindi|Defence Road, Rawalpindi|7000000|2|2|900
Rawalpindi|Lalazar, Rawalpindi|45000000|4|4|5400
Rawalpindi|Defence Road, Rawalpindi|16700000|4|5|1125
Rawalpindi|Gulshan Abad Sector 1, Gulshan Abad|25000000|6|6|2250
Rawalpindi|Gulshan Abad Sector 2, Gulshan Abad|27000000|6|6|2250
Rawalpindi|Defence Road, Rawalpindi|8800000|2|3|1125
Rawalpindi|Defence Road, Rawalpindi|7500000|3|3|1350
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|57500000|5|6|2250
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|52500000|5|6|2250
Rawalpindi|Bahria Town Phase 7, Bahria Town Rawalpindi|48500000|5|6|2700
Rawalpindi|Bahria Town Phase 4, Bahria Town Rawalpindi|111000000|5|6|4500
Rawalpindi|Bahria Town Phase 6, Bahria Town Rawalpindi|39500000|4|5|2250
Rawalpindi|Bahria Town Phase 2, Bahria Town Rawalpindi|122500000|5|6|4500
Rawalpindi|Bahria Town Phase 7, Bahria Town Rawalpindi|49000000|4|5|3150
Rawalpindi|Bahria Greens - Overseas Enclave - Sector 3, Bahria Greens - Overseas Enclave|49500000|5|6|2475
Rawalpindi|Bahria Greens - Overseas Enclave - Sector 3, Bahria Greens - Overseas Enclave|59000000|5|6|3375
Rawalpindi|Bahria Greens - Overseas Enclave - Sector 3, Bahria Greens - Overseas Enclave|49000000|4|5|2700
Rawalpindi|Bahria Greens - Overseas Enclave - Sector 3, Bahria Greens - Overseas Enclave|71000000|5|6|4500
Rawalpindi|Bahria Greens - Overseas Enclave - Sector 2, Bahria Greens - Overseas Enclave|51500000|5|6|2250
Rawalpindi|Taj Residencia, Rawalpindi|18900000|4|4|1260
Rawalpindi|Chakri Road, Rawalpindi|3500000|2|3|1125
Rawalpindi|Bahria Town Phase 8 - Abu Bakar Block, Bahria Town Phase 8 - Safari Valley|25000000|5|6|1575
Rawalpindi|Bahria Town Phase 8 - Usman Block, Bahria Town Phase 8 - Safari Valley|25000000|5|6|1575
Rawalpindi|Airport Housing Society - Sector 4, Airport Housing Society|11000000|2|2|1125
Rawalpindi|Defence Road, Rawalpindi|17000000|4|5|1125
Rawalpindi|Adiala Road, Rawalpindi|8500000|3|3|675
Rawalpindi|Caltex Road, Rawalpindi|15000000|3|4|1125
Rawalpindi|Gulshan Abad, Rawalpindi|11500000|2|3|2250
Rawalpindi|Bahria Town Phase 8 - Safari Valley, Bahria Town Phase 8|22500000|4|4|1350
Rawalpindi|Bahria Town Phase 8 - Safari Valley, Bahria Town Phase 8|26000000|5|6|1575
Rawalpindi|Bahria Town Phase 8 - Safari Valley, Bahria Town Phase 8|28500000|5|6|1575
Rawalpindi|Bahria Town Phase 8 - Safari Valley, Bahria Town Phase 8|25000000|5|6|1575
Rawalpindi|Bahria Greens - Overseas Enclave - Sector 2, Bahria Greens - Overseas Enclave|46000000|5|6|3375
Rawalpindi|Bahria Greens - Overseas Enclave, Bahria Town Phase 8|59500000|5|6|2700
Rawalpindi|Bahria Town Phase 8 - Sector E-1, Bahria Town Phase 8|22500000|4|4|1125
Rawalpindi|Bahria Town Phase 8 - Safari Valley, Bahria Town Phase 8|37500000|5|6|2250
Rawalpindi|Bahria Town Phase 7, Bahria Town Rawalpindi|46500000|5|6|0
Rawalpindi|Bahria Town Phase 7, Bahria Town Rawalpindi|155000000|6|6|5400
Rawalpindi|Bahria Spring North, Bahria Town Phase 7|13000000|2|1|1102
Rawalpindi|River Loft, Bahria Town Rawalpindi|41000000|3|3|3330
Rawalpindi|Bahria Town Phase 8 - Sector E-1, Bahria Town Phase 8|22500000|3|5|1125
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|32500000|5|6|2452
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|47000000|5|6|3150
Rawalpindi|Bahria Town Phase 5, Bahria Town Rawalpindi|105000000|0|0|4500
Rawalpindi|Airport Housing Society - Sector 4, Airport Housing Society|14500000|3|4|1125
Rawalpindi|Airport Housing Society - Sector 4, Airport Housing Society|13500000|3|4|1125
Rawalpindi|Bahria Town Phase 7, Bahria Town Rawalpindi|170000000|5|6|9000
Rawalpindi|Airport Housing Society - Sector 4, Airport Housing Society|14500000|3|4|1125
Rawalpindi|Bahria Town - Safari Villas 3, Bahria Town Rawalpindi|59000000|3|4|4500
Rawalpindi|Bahria Town Phase 8 - Safari Valley, Bahria Town Phase 8|22500000|3|4|1800
Rawalpindi|Peshawar Road, Rawalpindi|14500000|4|4|1125
Rawalpindi|Bahria Town Phase 8 - Ali Block, Bahria Town Phase 8 - Safari Valley|22000000|3|4|1350
Rawalpindi|Bahria Town Phase 8 - Awami Villas 2, Bahria Town Phase 8|9500000|2|1|788
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|30500000|5|6|1575
Rawalpindi|Bahria Town Phase 8 - Usman Block, Bahria Town Phase 8 - Safari Valley|31000000|5|6|1800
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|39500000|4|5|3150
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|35000000|5|6|2250
Rawalpindi|Bahria Town Phase 4, Bahria Town Rawalpindi|115000000|5|6|4500
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|87500000|6|6|4500
Rawalpindi|Bahria Intellectual Village, Bahria Town Rawalpindi|185000000|6|6|5850
Rawalpindi|Bahria Town Phase 4, Bahria Town Rawalpindi|59500000|5|6|2250
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|53000000|5|6|2250
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|45000000|5|6|2250
Rawalpindi|Gulshan Abad Sector 3, Gulshan Abad|28500000|7|7|2250
Rawalpindi|Bahria Intellectual Village, Bahria Town Rawalpindi|65000000|5|6|2700
Rawalpindi|Bahria Town Phase 1, Bahria Town Rawalpindi|35000000|2|3|1800
Rawalpindi|Bahria Town Phase 4, Bahria Town Rawalpindi|115000000|5|6|4500
Rawalpindi|Bahria Town Phase 6, Bahria Town Rawalpindi|100000000|5|6|4500
Rawalpindi|Bahria Town Phase 4, Bahria Town Rawalpindi|59500000|5|6|2250
Rawalpindi|Airport Housing Society - Sector 4, Airport Housing Society|12500000|2|3|1125
Rawalpindi|Airport Housing Society - Sector 4, Airport Housing Society|18500000|4|4|1350
Rawalpindi|Airport Housing Society - Sector 4, Airport Housing Society|14500000|3|4|1350
Rawalpindi|Airport Housing Society - Sector 4, Airport Housing Society|13500000|3|4|1125
Rawalpindi|Airport Housing Society - Sector 4, Airport Housing Society|22000000|4|4|1800
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|31000000|5|6|2250
Rawalpindi|Peshawar Road, Rawalpindi|25000000|5|5|900
Rawalpindi|Dhamyal Road, Rawalpindi|7500000|4|6|1125
Rawalpindi|Gulshan-e-Iqbal, Rawalpindi|7300000|3|3|1125
Rawalpindi|Lalazar 2, Rawalpindi|5000000|2|2|900
Rawalpindi|Lalazar 2, Rawalpindi|7000000|2|2|1125
Rawalpindi|Bahria Town - Civic Centre, Bahria Town Phase 4|8500000|2|2|878
Rawalpindi|Chakri Road, Rawalpindi|6000000|3|3|1125
Rawalpindi|Bahria Town Phase 4, Bahria Town Rawalpindi|93000000|5|6|4500
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|82000000|4|6|4500
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|71500000|5|6|4500
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|37500000|5|6|2250
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|120000000|6|6|5400
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|107500000|5|6|4500
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|90000000|5|6|4500
Rawalpindi|Bahria Town Phase 2, Bahria Town Rawalpindi|127000000|5|6|4500
Rawalpindi|Bahria Town Phase 2, Bahria Town Rawalpindi|122500000|5|6|4500
Rawalpindi|Bahria Town Phase 2, Bahria Town Rawalpindi|48500000|6|6|2475
Rawalpindi|Bahria Town Phase 1, Bahria Town Rawalpindi|127000000|5|6|4500
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|80000000|4|5|8100
Rawalpindi|Hub Commercial, Bahria Town Phase 8 - Safari Valley|3300000|1|1|495
Rawalpindi|Bahria Town Phase 2, Bahria Town Rawalpindi|122500000|9|0|4500
Rawalpindi|Defence Road, Rawalpindi|8350000|2|3|1125
Rawalpindi|Airport Housing Society, Rawalpindi|20000000|4|4|1350
Rawalpindi|Airport Housing Society, Rawalpindi|15500000|3|3|1350
Rawalpindi|Airport Housing Society, Rawalpindi|15000000|3|3|1125
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|39000000|4|4|2250
Rawalpindi|Saddar, Rawalpindi|42500000|7|6|2250
Rawalpindi|Bahria Town Phase 7, Bahria Town Rawalpindi|48500000|5|5|2250
Rawalpindi|Bahria Town Phase 8 - Block G, Bahria Town Phase 8|42500000|5|5|2250
Rawalpindi|Chaklala Scheme 3, Chaklala Scheme|32500000|4|4|2700
Rawalpindi|Bahria Town Phase 8 - Block C, Bahria Town Phase 8|35000000|5|5|2250
Rawalpindi|Bahria Town Phase 4, Bahria Town Rawalpindi|112500000|5|6|4500
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|31500000|5|6|1575
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|48500000|5|6|2250
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|127500000|8|6|9000
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|130000000|7|6|5850
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|50000000|5|6|2250
Rawalpindi|Bahria Town Phase 4, Bahria Town Rawalpindi|59500000|5|6|2250
Rawalpindi|Bahria Town Phase 4, Bahria Town Rawalpindi|46000000|5|6|2250
Rawalpindi|Bahria Town Phase 7, Bahria Town Rawalpindi|7333000|1|1|878
Rawalpindi|Bahria Town Phase 7, Bahria Town Rawalpindi|185000000|6|6|5850
Rawalpindi|Bahria Town Phase 4, Bahria Town Rawalpindi|48500000|5|5|2250
Rawalpindi|Bahria Town Phase 4, Bahria Town Rawalpindi|57000000|5|6|2250
Rawalpindi|Bahria Greens - Overseas Enclave, Bahria Town Phase 8|52500000|5|6|2700
Rawalpindi|Airport Housing Society, Rawalpindi|14000000|3|3|1125
Rawalpindi|Airport Housing Society, Rawalpindi|20000000|4|4|1350
Rawalpindi|Airport Housing Society, Rawalpindi|15000000|3|3|1350
Rawalpindi|Airport Housing Society, Rawalpindi|23000000|4|4|1800
Rawalpindi|Airport Housing Society - Sector 4, Airport Housing Society|11800000|2|3|1350
Rawalpindi|Bahria Town Phase 4, Bahria Town Rawalpindi|127500000|5|6|4500
Rawalpindi|Bahria Town Phase 4, Bahria Town Rawalpindi|115000000|5|6|4500
Rawalpindi|Bahria Town Phase 4, Bahria Town Rawalpindi|93000000|5|6|4500
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|120000000|6|6|5400
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|69000000|5|6|4500
Rawalpindi|Airport Housing Society - Sector 4, Airport Housing Society|12500000|3|4|1125
Rawalpindi|Ideal Homes Society, Rawalpindi|7500000|2|2|788
Rawalpindi|Bahria Greens - Overseas Enclave - Sector 6, Bahria Greens - Overseas Enclave|47000000|5|6|2250
Rawalpindi|Bahria Town Phase 4, Bahria Town Rawalpindi|59500000|5|6|2250
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|122500000|5|6|4500
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|57500000|5|6|2250
Rawalpindi|Bahria Town Phase 2, Bahria Town Rawalpindi|69500000|6|6|4500
Rawalpindi|Bahria Town Phase 4, Bahria Town Rawalpindi|43500000|5|6|2250
Rawalpindi|Bahria Town - Civic Centre, Bahria Town Phase 4|74000000|5|6|3150
Rawalpindi|Bahria Town Phase 8 - Block I, Bahria Town Phase 8|38500000|4|6|2250
Rawalpindi|Bahria Town Phase 8 - Umer Block, Bahria Town Phase 8 - Safari Valley|31000000|4|5|1575
Rawalpindi|Bahria Town Phase 8 - Abu Bakar Block, Bahria Town Phase 8 - Safari Valley|27000000|5|5|0
Rawalpindi|Bahria Town Phase 8 - Abu Bakar Block, Bahria Town Phase 8 - Safari Valley|32500000|5|6|0
Rawalpindi|Bahria Town Phase 8 - Rafi Block, Bahria Town Phase 8|23000000|3|4|1125
Rawalpindi|Bahria Greens - Overseas Enclave - Sector 5, Bahria Greens - Overseas Enclave|59500000|6|6|2700
Rawalpindi|Airport Housing Society - Sector 4, Airport Housing Society|14500000|3|3|1125
Rawalpindi|Adiala Road, Rawalpindi|8450000|2|3|1125
Rawalpindi|Adiala Road, Rawalpindi|5550000|2|2|788
Rawalpindi|Airport Housing Society - Sector 4, Airport Housing Society|14500000|3|3|1125
Rawalpindi|Bahria Intellectual Village, Bahria Town Rawalpindi|185000000|6|6|5850
